81304	1498	39.6705617	3225375	-31949.066	-31292.901
81595	1396	39.0809022	3188806	-31949.137	-31292.901
83567	1736	38.2811854	3199043	-31951.779	-31292.901
80224	1392	40.5642970	3254230	-31947.985	-31292.901
80884	1407	39.1496788	3166582	-31946.414	-31292.901
83892	1488	38.3786466	3219661	-31951.222	-31292.901
81782	1439	40.1016082	3279589	-31949.537	-31292.901
83002	1693	39.4679871	3275921	-31950.948	-31292.901
84182	1685	38.5109001	3241924	-31948.406	-31292.901
80830	1555	39.9429945	3228592	-31947.814	-31292.901
84459	1553	38.3810125	3241621	-31947.456	-31292.901
82370	1723	39.8763327	3284613	-31947.998	-31292.901
81308	1491	39.6658130	3225147	-31949.917	-31292.901
81751	1555	40.3867573	3301657	-31948.552	-31292.901
81708	1451	39.5275915	3229720	-31950.293	-31292.901
82014	1658	39.0636102	3203762	-31948.777	-31292.901
81729	1679	39.0328529	3190116	-31951.767	-31292.901
82782	1700	39.1279294	3239088	-31949.243	-31292.901
80559	1587	40.0546803	3226764	-31949.385	-31292.901
83550	1374	38.3386455	3203193	-31948.225	-31292.901
83747	1501	39.2928086	3290654	-31949.439	-31292.901
82859	1563	39.0266572	3233709	-31949.668	-31292.901
85231	1584	37.8086295	3222467	-31948.263	-31292.901
80288	1787	41.2079981	3308507	-31950.136	-31292.901
85389	1389	37.0360359	3162470	-31949.177	-31292.901
