d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	
0	0.202977	0.101483	0.0674519	0.0507225	0.0403692	0.0337216	0.0289359	0.0251948	0.0225581	0.0202634	0.0184148	0.0168383	0.0153632	0.0142908	0.0134912	0.0126232	0.0117762	0.0110369	0.0106812	0.0101574	0.00972327	0.00908777	0.00854632	0.00838337	0.00808139	0.00775803	0.00742337	0.00708484	0.00684216	0.00655497	0.00653866	0.00623602	0.00610492	0.00593263	0.00578046	0.00568208	0.00540628	0.00531259	0.00516362	0.00495352	0.00494966	0.00478817	0.00465313	0.0045957	0.00447179	0.00433532	0.00421983	0.00418585	0.00407791	0.00389752	0.00390902	0.00381001	0.0037059	0.00373299	0.00371147	0.00365592	0.0034351	0.00343919	0.00344171	0.00338541	0.00331267	0.00316066	0.00317126	0.00309879	0.00311499	0.00302155	0.00292437	0.00300411	0.00298487	0.00286984	0.00288247	0.00273637	0.00281106	0.00268654	0.0026026	0.00259406	0.00259834	0.00255057	0.00252652	0	
0	0.202912	0.101292	0.0674173	0.0508215	0.0406336	0.0338123	0.0287969	0.0253247	0.0225746	0.0199925	0.0182473	0.0167691	0.0154625	0.0142678	0.0133533	0.0126643	0.011762	0.0112072	0.0105269	0.0100802	0.00946524	0.00903297	0.00877499	0.00840914	0.00802622	0.00772301	0.00743065	0.00719785	0.00702314	0.00664678	0.00658471	0.00612424	0.00602997	0.00604125	0.00566716	0.00571112	0.00543906	0.00517493	0.00523104	0.00514002	0.00494495	0.0047069	0.00464415	0.0046897	0.00443368	0.0044042	0.00418417	0.00407168	0.00419411	0.00395747	0.00396267	0.0038366	0.00377322	0.00375221	0.00359335	0.00359272	0.00356728	0.00337069	0.00341712	0.00331406	0.00331377	0.00328791	0.00315088	0.0031145	0.00301789	0.00303537	0.00299402	0.00300633	0.00284847	0.00281188	0.0029196	0.00280705	0.00265086	0.00275025	0.00277985	0.00268836	0.00257853	0.00257786	0.00246379	0	
0	0.203485	0.101366	0.0674645	0.0507474	0.0402552	0.033805	0.0286397	0.0251269	0.0223619	0.0201299	0.0182487	0.0166911	0.0154252	0.0143591	0.0136053	0.0124208	0.0118074	0.0111577	0.0106624	0.0099559	0.00954852	0.00919034	0.00877224	0.00829007	0.00796106	0.00768746	0.00738049	0.00710562	0.00696011	0.00681675	0.00642264	0.00630201	0.00601436	0.00595813	0.00570853	0.00568553	0.00535435	0.00526194	0.00517337	0.00515954	0.00491722	0.00477387	0.00455367	0.00468625	0.00444471	0.00439701	0.00424392	0.0042122	0.00409817	0.00410291	0.00390317	0.00383854	0.00372087	0.00371287	0.00358428	0.00350556	0.00351305	0.00357511	0.00340815	0.00329324	0.00334735	0.00323569	0.00326787	0.00307494	0.00319514	0.00308133	0.00294279	0.00292282	0.00286304	0.00284121	0.0028108	0.00276921	0.00280554	0.00277118	0.00261965	0.00266633	0.00254979	0.00265093	0.00263117	0	
0	0.203128	0.101118	0.0675962	0.0506337	0.0404448	0.0337445	0.0291319	0.0251467	0.0223872	0.0202666	0.0182708	0.016877	0.0153823	0.0141171	0.0135137	0.0124513	0.0120366	0.0110451	0.0106089	0.0100034	0.00952972	0.00914741	0.00884455	0.00847956	0.00796133	0.00774427	0.00750296	0.00700115	0.00689763	0.00661883	0.00653742	0.00626521	0.00620295	0.00580552	0.00583711	0.00559155	0.00550291	0.00536601	0.00502699	0.00483035	0.00479028	0.0048097	0.00469514	0.00459521	0.00452295	0.00431876	0.00434265	0.00417193	0.0040824	0.00401453	0.00394525	0.00379578	0.00386498	0.00366366	0.00359385	0.00364504	0.00360069	0.00342204	0.00339325	0.00332242	0.00328648	0.00314515	0.00328166	0.00306714	0.00307285	0.00290016	0.00295415	0.0030201	0.00289197	0.00293879	0.00286081	0.00279172	0.0029034	0.00273127	0.0026386	0.00262716	0.00265968	0.00249909	0.00254225	0	
0	0.203613	0.101559	0.0674398	0.0505555	0.040515	0.0336145	0.0288873	0.0251138	0.0223824	0.0203546	0.0182285	0.0166268	0.0155117	0.0143074	0.0133584	0.0127419	0.0117917	0.0112679	0.0106282	0.0100173	0.00971416	0.00905006	0.00886157	0.00832135	0.00802299	0.00775262	0.00753688	0.00698114	0.00690755	0.00657684	0.0065575	0.00632592	0.00598901	0.00589622	0.00572009	0.00554233	0.00534616	0.0052311	0.00507427	0.00506587	0.00482282	0.00476038	0.00467709	0.00450931	0.00449041	0.00435954	0.00422666	0.00424319	0.00412029	0.00389177	0.0039046	0.00370933	0.00384836	0.00377295	0.00364246	0.00364012	0.00366823	0.00334572	0.00347479	0.00326865	0.00331543	0.00334576	0.00317763	0.0031669	0.00313515	0.00303595	0.00297584	0.00286982	0.00287636	0.00289773	0.00274809	0.00272359	0.00271564	0.00271093	0.00269959	0.00258202	0.00258317	0.00253179	0.00254313	0	
0	0.203466	0.101629	0.0675059	0.0508912	0.0404199	0.0339674	0.0288102	0.0252241	0.0223957	0.0200741	0.018367	0.0165655	0.0154328	0.0143699	0.013302	0.012544	0.0118094	0.0110863	0.0106097	0.00991442	0.00959932	0.00921401	0.00883436	0.00835744	0.00812093	0.00763313	0.00733025	0.00710924	0.00697554	0.00662624	0.00638822	0.0062957	0.0060734	0.00590025	0.00563437	0.00552038	0.00539693	0.00529397	0.00511821	0.00503531	0.00495687	0.00482528	0.00466784	0.00451285	0.00436688	0.00433418	0.00427034	0.00426466	0.00402644	0.00400833	0.00400402	0.00376441	0.00372915	0.00370632	0.00371725	0.00356371	0.0035928	0.00349172	0.00344353	0.00328642	0.00331447	0.00319507	0.00310707	0.00313508	0.00305536	0.00305614	0.00291442	0.00281585	0.00289434	0.00285104	0.00285955	0.0027709	0.00271787	0.00283068	0.00264748	0.00267882	0.00261223	0.0025927	0.00257635	0	
0	0.203431	0.101635	0.067641	0.0505679	0.0404909	0.0335508	0.0288068	0.0252038	0.0225813	0.0202419	0.0184623	0.0167707	0.0156137	0.0141548	0.0134926	0.0124964	0.0118195	0.0112013	0.010445	0.0101499	0.00959843	0.00922261	0.00853095	0.00820412	0.00804886	0.00778545	0.00741954	0.0072749	0.00698777	0.0065736	0.00644589	0.00627456	0.00594409	0.00592268	0.0057241	0.00555584	0.00542954	0.00526391	0.00519381	0.00509313	0.00495593	0.00465882	0.00464524	0.00446164	0.00445942	0.00442958	0.00418819	0.00419408	0.00406704	0.00391278	0.00394787	0.00389925	0.00388004	0.00376093	0.00360878	0.00345457	0.00344309	0.00342967	0.00339349	0.00340034	0.00314986	0.00326152	0.00317333	0.00310405	0.00309157	0.00302156	0.00300783	0.00292539	0.00299179	0.00290451	0.0028369	0.00274977	0.00266787	0.00264875	0.00269435	0.00261901	0.0025925	0.00258801	0.00252936	0	
0	0.203341	0.101345	0.0674226	0.0506142	0.0404405	0.0338579	0.0289745	0.0251453	0.0224379	0.0200354	0.0182539	0.0166868	0.0153666	0.0142774	0.0135015	0.0125153	0.0117694	0.0112289	0.0105667	0.0100875	0.0095645	0.0091715	0.00876067	0.00833741	0.00813089	0.00782448	0.00730465	0.0070954	0.00690715	0.00679251	0.00648231	0.00628653	0.00595202	0.00594613	0.00570135	0.00541948	0.00547999	0.00534598	0.00509421	0.0050188	0.0048997	0.00480539	0.00466426	0.00441552	0.00447339	0.00437671	0.00425521	0.00424974	0.00412058	0.00411767	0.0039428	0.00369918	0.00374441	0.00380556	0.0037337	0.00359991	0.00361201	0.0034494	0.0033862	0.00336931	0.00323848	0.00326662	0.00326504	0.00307162	0.00313977	0.00298496	0.00294392	0.0029026	0.00286795	0.002893	0.00280047	0.00275763	0.00281399	0.00280338	0.00268759	0.00269569	0.00255546	0.00254275	0.00256417	0	
0	0.203302	0.101799	0.0675094	0.0504557	0.0403708	0.0335622	0.0284577	0.0251912	0.0225858	0.0202286	0.018295	0.0166243	0.0155283	0.0142684	0.0134997	0.0125528	0.0118177	0.0112246	0.0105907	0.0101711	0.00950709	0.00908861	0.00863937	0.00824864	0.00806852	0.00771623	0.00738611	0.00715545	0.00695971	0.00662301	0.00649402	0.00627699	0.00624309	0.0058268	0.0057857	0.00567261	0.00529872	0.00538695	0.0052033	0.00508993	0.00497403	0.00486167	0.00456912	0.0047497	0.00448014	0.00431294	0.00430796	0.00417139	0.00403539	0.00398771	0.00390907	0.00382949	0.0037446	0.00370267	0.0036805	0.00352194	0.0034599	0.00346153	0.00342655	0.00347204	0.00329662	0.00327792	0.00317155	0.00309656	0.00310436	0.00303694	0.00300077	0.00289256	0.00296031	0.00292019	0.00286536	0.00269881	0.00263791	0.00269129	0.00264289	0.0025939	0.00260928	0.00258721	0.00255142	0	
0	0.203167	0.101588	0.0677996	0.0504616	0.0405478	0.0339156	0.0288067	0.025285	0.0223233	0.0200552	0.0182998	0.0167131	0.0154747	0.014164	0.0133904	0.0125465	0.0118754	0.0111961	0.0106311	0.0100204	0.00964973	0.00910656	0.00887494	0.00838685	0.00805012	0.00765109	0.00739689	0.00712301	0.00685293	0.00672394	0.00655416	0.00623717	0.0060912	0.00591363	0.00575303	0.0055501	0.00534738	0.00530718	0.0052264	0.00492534	0.00496741	0.00486729	0.00459486	0.00454194	0.00441396	0.00438295	0.00426245	0.00417343	0.00408602	0.00400585	0.00392706	0.00378237	0.00371402	0.00364591	0.00365016	0.00364334	0.00360594	0.00339438	0.00340936	0.003318	0.0032655	0.00324953	0.00318667	0.00310381	0.00309213	0.00293093	0.002993	0.00293239	0.00291033	0.00288714	0.00277134	0.00283373	0.00273294	0.00274379	0.00269604	0.00252398	0.00268511	0.00267241	0.00241973	0	
