d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	
0	0.135926	0.0945	0.070323	0.0546121	0.0443342	0.0371937	0.0319551	0.0282804	0.0250563	0.0226138	0.0206528	0.0186595	0.0170169	0.0161744	0.0150615	0.0140276	0.0131758	0.0124237	0.0117728	0.0112137	0.0109606	0.0102421	0.00979622	0.00952909	0.0090261	0.00877945	0.00846456	0.00811351	0.00765437	0.00741943	0.00729201	0.00684799	0.00662615	0.00665423	0.00637889	0.00630289	0.00612145	0.00590593	0.00577419	0.00577092	0.00557154	0.00528165	0.00515727	0.00516627	0.00487914	0.00497002	0.00465203	0.00458764	0.0046456	0.00440562	0.00424571	0.00434445	0.00428569	0.0042051	0.00406405	0.00406942	0.00396783	0.00396436	0.00392467	0.00374849	0.00368141	0.00351282	0.00351082	0.00357777	0.00347584	0.00342251	0.00327054	0.00327218	0.00333795	0.00323981	0.00306751	0.0032068	0.0030691	0.00300211	0.00302047	0.00289529	0.0028715	0.00287113	0.0029247	0	
0	0.112968	0.0861382	0.0679186	0.055132	0.0456545	0.0387949	0.0333706	0.0296987	0.0261647	0.0238595	0.021667	0.0196705	0.0183517	0.0170277	0.015736	0.0146844	0.0138976	0.0130574	0.012537	0.011779	0.011212	0.0108521	0.0102537	0.0102094	0.00962788	0.00911072	0.00877354	0.0085147	0.00828789	0.00774916	0.00763278	0.00739688	0.0072853	0.00698542	0.00684083	0.00655197	0.00650044	0.00619471	0.00591134	0.00579769	0.00565625	0.00557769	0.0055359	0.00535698	0.00535179	0.00520503	0.00509414	0.00493264	0.00486039	0.0046438	0.00472164	0.00460277	0.00457138	0.00432757	0.00438103	0.0043847	0.00419283	0.0040766	0.00399409	0.0038434	0.00399947	0.0038094	0.00371886	0.00358894	0.00365737	0.00363032	0.00346538	0.00338151	0.00349356	0.00341445	0.00327905	0.00346669	0.00313846	0.00326678	0.00317906	0.00318005	0.00308666	0.00310308	0.00303423	0	
0	0.130089	0.0925637	0.0697759	0.0551345	0.0449808	0.0377521	0.0325425	0.0284111	0.0252098	0.0230368	0.020764	0.0189362	0.0174538	0.0161728	0.0151824	0.0143844	0.0133797	0.0126479	0.0121133	0.0111966	0.0107902	0.0105494	0.00973985	0.00951536	0.00907665	0.00879197	0.00831624	0.00816483	0.00779232	0.00757348	0.00716931	0.00714177	0.0068739	0.00671219	0.00651805	0.0062083	0.00617745	0.00582773	0.00586304	0.00573968	0.00557763	0.005243	0.00534631	0.0051027	0.0050635	0.00498085	0.00488195	0.00481858	0.0045335	0.00456354	0.00453899	0.00439304	0.00430101	0.00427259	0.00410961	0.00411684	0.00394685	0.00403804	0.00388099	0.00369137	0.00384154	0.00363593	0.00368682	0.00364272	0.00358535	0.00341175	0.00340185	0.00336993	0.00335991	0.00323536	0.00312964	0.00314452	0.00306518	0.00310434	0.00302735	0.00308123	0.00286231	0.00293478	0.00280919	0	
0	0.127273	0.0918056	0.0696877	0.0551253	0.0449416	0.0379724	0.0326845	0.0286749	0.0255352	0.0227731	0.0207681	0.0188816	0.0175332	0.0164708	0.0152027	0.014265	0.0135813	0.0126085	0.0120162	0.0114449	0.0109211	0.0104328	0.00985177	0.0095359	0.00917663	0.00883684	0.00842301	0.00822005	0.0079127	0.00764707	0.00741223	0.00714542	0.00696086	0.00669281	0.00653174	0.00632783	0.00628861	0.00614585	0.00589536	0.0057568	0.00566634	0.00556046	0.00549696	0.00517129	0.00502088	0.0049746	0.00495586	0.00473677	0.00463813	0.00457008	0.0044679	0.00443115	0.00426918	0.00426774	0.00411915	0.00413582	0.00390981	0.00397084	0.00386675	0.0038073	0.00375077	0.00360536	0.00364304	0.00353152	0.00348657	0.00353098	0.00342686	0.00329764	0.0034087	0.00326029	0.00330154	0.00331375	0.00315821	0.00308861	0.00300477	0.00305825	0.00292207	0.00292093	0.00289228	0	
0	0.108503	0.0837191	0.0668776	0.0547357	0.0456729	0.0391635	0.033658	0.0300454	0.026647	0.0241361	0.0218793	0.0201965	0.0182895	0.0171335	0.0158275	0.0151052	0.0142592	0.0134218	0.0124851	0.0118679	0.0116093	0.0109597	0.0103621	0.00999359	0.00956746	0.00929109	0.00900868	0.00863055	0.00826122	0.00801491	0.00774791	0.00766482	0.00733075	0.00724024	0.00690857	0.00672551	0.00649724	0.00639595	0.00604274	0.00589806	0.00580901	0.00580953	0.00550037	0.00550109	0.00542852	0.00536103	0.00516923	0.00506323	0.00490089	0.00478111	0.00471455	0.00472236	0.00469117	0.00444305	0.00433852	0.00430568	0.00422114	0.00409749	0.00418609	0.003953	0.00377553	0.00401635	0.00389014	0.00366242	0.00360896	0.0034958	0.00344273	0.00368055	0.00342873	0.00344684	0.0033232	0.00344648	0.00326336	0.00326512	0.0032167	0.0031749	0.00310985	0.00301085	0.00296997	0	
0	0.129689	0.0925885	0.0698007	0.0550856	0.0449195	0.0377634	0.0325957	0.0283863	0.0254632	0.0227595	0.0208541	0.0188546	0.0173896	0.0163127	0.0152071	0.0142629	0.0134578	0.0126711	0.0119835	0.0113963	0.0108977	0.0103583	0.00993979	0.00957632	0.00915905	0.00871293	0.00839299	0.00801763	0.00777265	0.00769761	0.00731789	0.00704066	0.00690675	0.00665542	0.00654149	0.00624922	0.006228	0.00594088	0.00590852	0.00580143	0.0056347	0.00535529	0.00524144	0.00510748	0.00505587	0.00487859	0.00478059	0.00465833	0.00464284	0.0046749	0.00442872	0.00422488	0.00422478	0.00422972	0.00420368	0.00407	0.00400936	0.00386858	0.00393124	0.00381189	0.00376463	0.00370967	0.00369884	0.00352373	0.00351192	0.00354649	0.00338937	0.00327795	0.00337187	0.00327803	0.0032685	0.00313363	0.00310766	0.00312888	0.00301188	0.00299385	0.0029278	0.00287978	0.00288585	0	
0	0.102707	0.0810879	0.0660357	0.0540848	0.0458488	0.0392927	0.0343367	0.0301864	0.0270482	0.0243536	0.0222838	0.0203934	0.0189565	0.0174297	0.0162071	0.0153782	0.0143685	0.0134742	0.0127572	0.0121742	0.0117192	0.0110431	0.010763	0.00999931	0.00974413	0.00933782	0.00905833	0.00873656	0.00843131	0.00803447	0.00800294	0.00777388	0.00740866	0.00701342	0.00704584	0.00675614	0.00664806	0.00635383	0.00628406	0.00610059	0.00600289	0.00586897	0.00573582	0.00556217	0.00558292	0.00518958	0.00516711	0.00522826	0.00501341	0.004857	0.00475412	0.00476416	0.00457961	0.00453398	0.0045133	0.00429211	0.00437585	0.00424029	0.00410154	0.00404364	0.00402946	0.00397999	0.00394018	0.00387232	0.0037541	0.00376223	0.00373007	0.00362415	0.00352582	0.00352468	0.00340351	0.00335897	0.00335306	0.00320004	0.00329939	0.00317871	0.00319441	0.00315872	0.00304412	0	
0	0.104906	0.0821765	0.0664166	0.0546496	0.0456853	0.0391644	0.0340321	0.029881	0.0268401	0.0242862	0.0222117	0.0204846	0.0186436	0.0174462	0.0162803	0.0152188	0.0143054	0.0134536	0.0127907	0.0123452	0.0116151	0.0109909	0.0103549	0.0100099	0.00968224	0.00915945	0.00904457	0.00868761	0.00829158	0.00821355	0.00792242	0.00763647	0.00722313	0.00715027	0.00692704	0.00658113	0.00663248	0.00654975	0.00630116	0.00599214	0.00595555	0.00588863	0.00570836	0.00550054	0.005303	0.00532733	0.00497123	0.00507021	0.00501193	0.00498713	0.00465205	0.00464348	0.00459887	0.00441044	0.00442243	0.00426204	0.00418912	0.0041644	0.00408501	0.00411596	0.00402673	0.00392604	0.00389668	0.0036649	0.00375092	0.00376175	0.00365324	0.0037064	0.00358129	0.00355218	0.00341233	0.00319191	0.00330662	0.00332451	0.00329645	0.00319904	0.00312312	0.0031136	0.00306097	0	
0	0.122702	0.0900672	0.0692974	0.0551357	0.0455176	0.0382656	0.0330436	0.0286743	0.025665	0.0232784	0.0208951	0.0194994	0.0178873	0.0164612	0.0153813	0.0145744	0.0135971	0.0129408	0.0122328	0.0115356	0.0110079	0.0104524	0.0100301	0.00955064	0.00933761	0.00875277	0.00849472	0.00827299	0.00803946	0.00781944	0.00750711	0.00715052	0.00702513	0.00687408	0.00652217	0.00654527	0.00628531	0.00600543	0.00580458	0.0057641	0.00554444	0.00540683	0.00532472	0.00536614	0.00513353	0.00502568	0.00493296	0.00478033	0.00467314	0.00471169	0.00449002	0.00449351	0.00430563	0.00422895	0.00429779	0.0040668	0.00401519	0.00399287	0.00391101	0.00381263	0.00384546	0.00377963	0.00364162	0.0036605	0.00355334	0.00346563	0.00343111	0.00351263	0.00333943	0.003364	0.00322991	0.00313552	0.0031777	0.00327675	0.00322578	0.00303755	0.00304392	0.00296694	0.00290559	0	
0	0.101075	0.080054	0.0653992	0.0540036	0.0460707	0.0395282	0.0341985	0.0303763	0.027117	0.024335	0.0223622	0.0205049	0.0189755	0.0178586	0.0163659	0.0153107	0.0144466	0.0136156	0.0129884	0.0123165	0.0117255	0.0110605	0.010714	0.0102719	0.00972748	0.0093927	0.00903662	0.00863294	0.0085406	0.00831093	0.00802307	0.00766923	0.00748071	0.00713951	0.00691113	0.00699113	0.00664883	0.00644075	0.00630129	0.00626702	0.00600941	0.00584982	0.00575099	0.00568177	0.00534976	0.00523068	0.00527182	0.00506804	0.00505449	0.00494493	0.00484401	0.00465093	0.00461589	0.00453989	0.00436095	0.00441506	0.00437245	0.00418522	0.00418565	0.00414169	0.00408649	0.00382267	0.00387538	0.00387949	0.00374085	0.00387391	0.00373547	0.0035639	0.00364206	0.00341795	0.00344296	0.00340512	0.00328447	0.00342135	0.00339364	0.00328098	0.00318566	0.00309239	0.00314364	0	
0	0.105112	0.0819835	0.0662276	0.0541731	0.0457734	0.0390666	0.0341836	0.0301491	0.0268668	0.0241794	0.0221132	0.0202214	0.0187937	0.0173591	0.0161939	0.0151196	0.0144331	0.0135678	0.0125209	0.0122041	0.0115394	0.0110077	0.0105861	0.010164	0.00964711	0.00925317	0.00902909	0.00894764	0.00824364	0.00799898	0.00783976	0.0076251	0.00754277	0.00727832	0.0070062	0.0067485	0.00659801	0.006518	0.00633079	0.0061572	0.00614136	0.00585117	0.00570019	0.0055091	0.00542051	0.00528234	0.00529932	0.00508766	0.00494016	0.004782	0.00465855	0.00486766	0.00458768	0.00436407	0.00436492	0.00427121	0.00434196	0.00416949	0.00412358	0.00405742	0.00377861	0.00397643	0.00396561	0.0037191	0.00369319	0.00368281	0.00353933	0.00353996	0.00352527	0.00337385	0.00340037	0.00339709	0.00321006	0.0033069	0.00324286	0.00313643	0.00319596	0.0030943	0.00309835	0	
0	0.128924	0.0920558	0.0697908	0.0551628	0.0449985	0.0379041	0.0327808	0.0286779	0.0251548	0.0227669	0.0210164	0.0187865	0.0176151	0.0160193	0.0151504	0.0142794	0.013514	0.0127244	0.0120485	0.0113496	0.0108616	0.010403	0.009716	0.00943693	0.00914399	0.00896952	0.0084184	0.00799732	0.00769752	0.0074932	0.00746963	0.00728654	0.00685821	0.00681291	0.0063424	0.00648049	0.00624028	0.00614709	0.00589164	0.00572567	0.00567449	0.00555244	0.00542876	0.00524055	0.00490487	0.00503276	0.00477502	0.00481699	0.00467627	0.00444181	0.00431789	0.00424737	0.00423433	0.0042861	0.00423358	0.00415856	0.00391743	0.00401041	0.00387339	0.00377862	0.0037501	0.00377429	0.00369745	0.00355307	0.0034851	0.00330532	0.00344895	0.00327024	0.00346934	0.0031858	0.00310583	0.00320695	0.00315942	0.00309507	0.00302139	0.00306468	0.00292801	0.0028934	0.0028721	0	
0	0.108665	0.0840727	0.0671986	0.0548953	0.0458074	0.0390252	0.0337445	0.0297953	0.0265801	0.0240169	0.0218708	0.0199666	0.0182598	0.0170804	0.016053	0.0150594	0.0142335	0.0134017	0.0125625	0.0119209	0.0114561	0.011034	0.0102913	0.009932	0.00958027	0.00933538	0.00886006	0.00855356	0.00819529	0.0080841	0.00778	0.00737983	0.00724506	0.00716518	0.00688934	0.00671086	0.00652697	0.00640916	0.00635444	0.00605871	0.00591338	0.00577691	0.00560792	0.00545423	0.00531406	0.00522728	0.0051122	0.00499684	0.0049064	0.00488534	0.00466903	0.00459317	0.004538	0.00446875	0.00428878	0.00425243	0.00412003	0.00422738	0.00404817	0.00395511	0.00393909	0.00385474	0.00381113	0.0038356	0.0037519	0.00362583	0.00353417	0.00346406	0.00351906	0.00343314	0.00335765	0.0032635	0.00321736	0.00323963	0.0032689	0.00322189	0.00318204	0.00309614	0.00297719	0	
0	0.107958	0.0837482	0.0667865	0.0546129	0.0460897	0.0389947	0.0337626	0.0298643	0.0264587	0.0241436	0.0219074	0.0202627	0.0183994	0.0171181	0.0161003	0.0149825	0.0140643	0.0133924	0.0127325	0.0120851	0.0114878	0.0109308	0.0103379	0.0101645	0.0096154	0.00922501	0.00888289	0.00861917	0.00824004	0.00805164	0.00770406	0.00748763	0.0071304	0.00715427	0.00693822	0.00659465	0.00653808	0.00636642	0.00624225	0.00621596	0.00600193	0.0057687	0.00564572	0.00533501	0.00543729	0.00519307	0.0050442	0.00501554	0.00486671	0.00484104	0.00472651	0.00466584	0.00452219	0.00445517	0.00432591	0.00433978	0.00422159	0.0041076	0.00410992	0.00399248	0.00396631	0.00390663	0.00376325	0.00375089	0.00370621	0.00363158	0.00356782	0.00357179	0.00356192	0.00344692	0.00331358	0.00335942	0.00331402	0.00315596	0.00335411	0.00311245	0.00318839	0.00312732	0.00319401	0	
0	0.0963042	0.0778543	0.0640175	0.053754	0.0457662	0.0396696	0.0346487	0.030814	0.0273049	0.0247863	0.0227696	0.0208062	0.0190001	0.0179647	0.0165732	0.0157965	0.0147024	0.0137159	0.0131918	0.0124728	0.0118599	0.0113173	0.0109296	0.0106382	0.00997452	0.00974853	0.00915019	0.00867809	0.00860654	0.00820862	0.00806086	0.00779693	0.00742189	0.00744988	0.00712702	0.00697507	0.00673312	0.00643645	0.00641203	0.00615864	0.00612325	0.00583052	0.00587088	0.00568204	0.00553951	0.00538237	0.00513786	0.00526635	0.0050134	0.00491543	0.00498996	0.00472282	0.00463638	0.00464274	0.00451098	0.00460624	0.00447864	0.0043153	0.00419141	0.00416013	0.00413966	0.00399474	0.00388589	0.00400573	0.00379561	0.00387847	0.00366792	0.00375681	0.00374146	0.00353994	0.00346343	0.00359428	0.0033597	0.00345302	0.00332492	0.00335225	0.00321225	0.00318707	0.00303438	0	
0	0.0994002	0.0797713	0.06494	0.0541071	0.0456794	0.0393737	0.0345126	0.0303256	0.0271647	0.024786	0.0225459	0.0204215	0.0190971	0.0177871	0.0164266	0.0155581	0.0146573	0.0136788	0.0129175	0.012265	0.0116361	0.0112524	0.0106074	0.0103038	0.0099227	0.00932655	0.00921126	0.00880288	0.00841672	0.00820399	0.00808453	0.00785959	0.00737065	0.00722326	0.00705574	0.00686087	0.00670503	0.00655647	0.00612468	0.00637257	0.0059067	0.00588678	0.00578318	0.00555822	0.00548328	0.00534488	0.00522581	0.00525098	0.00512185	0.00489137	0.00477913	0.00475957	0.00475437	0.00445932	0.00450106	0.0043917	0.00428998	0.00424639	0.00418031	0.00415098	0.00398834	0.003944	0.00396356	0.00388573	0.00384408	0.00375525	0.00380436	0.00363606	0.00360364	0.00359155	0.00345068	0.00347482	0.00339536	0.00334902	0.00334115	0.0032846	0.0031534	0.00317132	0.00308441	0	
